S,600,2400020,327,0,0,39983
S,601,2404024,345,0,0,44444
S,602,2408024,356,0,0,48450
S,603,2412020,346,0,0,52945
S,604,2416020,325,0,0,57001
S,605,2420024,324,0,0,60933
S,606,2424024,345,0,0,65531
S,607,2428020,359,0,0,3945
S,608,2432020,349,0,0,7948
S,609,2436020,329,0,0,10425
S,610,2440020,327,0,0,14420
S,611,2444020,346,0,0,18920
S,612,2448020,358,0,0,22963
S,613,2452020,348,0,0,26920
S,614,2456020,327,0,0,31440
S,615,2460020,327,0,0,35441
S,616,2464024,348,0,0,39433
S,617,2468020,361,0,0,43921
S,618,2472020,350,0,0,47941
S,619,2476020,328,0,0,50418
S,620,2480020,328,0,0,54421
S,621,2484020,351,0,0,58403
S,622,2488024,364,0,0,62975
S,623,2492020,350,0,0,1379
S,624,2496020,327,0,0,5381
S,625,2500020,327,0,0,9892
S,626,2504020,352,0,0,13920
S,627,2508020,366,0,0,18383
S,628,2512020,352,0,0,22438
S,629,2516020,327,0,0,26400
S,630,2520024,326,0,0,28878
S,631,2524024,349,0,0,32884
S,632,2528020,363,0,0,36897
S,633,2532020,349,0,0,41398
S,634,2536020,327,0,0,45391
S,635,2540020,328,0,0,49889
S,636,2544020,353,0,0,53935
S,637,2548020,369,0,0,57886
S,638,2552020,354,0,0,62446
S,639,2556020,329,0,0,869
S,640,2560024,329,0,0,5110
S,641,2564020,354,0,0,7280
S,642,2568020,370,0,0,11395
S,643,2572020,354,0,0,15666
S,644,2576020,325,0,0,19826
S,645,2580020,323,0,0,24021
S,646,2584020,350,0,0,28203
S,647,2588020,368,0,0,32420
S,648,2592020,353,0,0,36570
S,649,2596020,324,0,0,40798
S,650,2600020,323,0,0,44986
S,651,2604020,350,0,0,47110
S,652,2608020,370,0,0,51277
S,653,2612020,356,0,0,55546
S,654,2616024,327,0,0,59702
S,655,2620020,323,0,0,63903
S,656,2624020,350,0,0,2546
S,657,2628020,370,0,0,6783
S,658,2632020,357,0,0,10891
S,659,2636020,327,0,0,15112
S,660,2640024,323,0,0,19303
S,661,2644020,350,0,0,23511
S,662,2648024,370,0,0,25620
S,663,2652020,357,0,0,29870
S,664,2656024,328,0,0,34016
S,665,2660020,324,0,0,38209
S,666,2664020,352,0,0,42374
S,667,2668020,370,0,0,46645
S,668,2672020,356,0,0,50756
S,669,2676024,328,0,0,54981
S,670,2680020,324,0,0,59174
S,671,2684020,352,0,0,63395
S,672,2688020,371,0,0,2030
S,673,2692020,359,0,0,4187
S,674,2696020,330,0,0,8341
S,675,2700020,327,0,0,12601
S,676,2704024,358,0,0,16755
S,677,2708020,380,0,0,20932
S,678,2712020,368,0,0,25131
S,679,2716020,337,0,0,29355
S,680,2720024,333,0,0,33492
S,681,2724020,362,0,0,37726
S,682,2728020,386,0,0,41813
S,683,2732020,375,0,0,44033
S,684,2736024,345,0,0,48196
S,685,2740020,337,0,0,52449
S,686,2744020,361,0,0,56634
S,687,2748020,380,0,0,60814
S,688,2752020,366,0,0,64995
S,689,2756020,334,0,0,3681
S,690,2760020,326,0,0,7818
S,691,2764020,350,0,0,12083
S,692,2768024,368,0,0,16246
S,693,2772020,352,0,0,20427
S,694,2776024,321,0,0,22533
S,695,2780020,315,0,0,26834
S,696,2784020,344,0,0,30942
S,697,2788024,366,0,0,35141
S,698,2792020,354,0,0,39334
S,699,2796024,324,0,0,43565
S,700,2800020,318,0,0,47676
S,701,2804020,346,0,0,51961
S,702,2808024,368,0,0,56124
S,703,2812020,357,0,0,60292
S,704,2816020,326,0,0,64440
S,705,2820020,320,0,0,1054
S,706,2824020,346,0,0,5351
S,707,2828020,367,0,0,9587
S,708,2832024,349,0,0,13610
S,709,2836020,315,0,0,17889
S,710,2840020,317,0,0,22020
S,711,2844020,373,0,0,26349
S,712,2848020,446,0,0,30281
S,713,2852024,500,0,0,34734
S,714,2856020,533,0,0,38048
S,715,2860020,568,0,0,41772
S,716,2864020,579,0,0,45872
S,717,2868020,531,0,0,50113
S,718,2872024,439,0,0,53642
S,719,2876020,353,0,0,57841
S,720,2880020,315,0,0,61908
S,721,2884020,332,0,0,517
S,722,2888020,355,0,0,4809
S,723,2892020,345,0,0,9042
S,724,2896020,313,0,0,13141
S,725,2900024,304,0,0,17393
S,726,2904024,331,0,0,19561
S,727,2908024,352,0,0,23779
S,728,2912020,341,0,0,27829
S,729,2916020,311,0,0,32118
S,730,2920024,305,0,0,36255
S,731,2924020,333,0,0,40526
S,732,2928020,356,0,0,44544
S,733,2932020,344,0,0,48797
S,734,2936020,313,0,0,53023
S,735,2940020,307,0,0,57268
S,736,2944020,336,0,0,61320
S,737,2948024,360,0,0,63517
S,738,2952020,349,0,0,2246
S,739,2956020,318,0,0,6404
S,740,2960020,312,0,0,10597
S,741,2964020,341,0,0,14761
S,742,2968024,366,0,0,19069
S,743,2972020,354,0,0,23260
S,744,2976020,322,0,0,27283
S,745,2980020,315,0,0,31563
S,746,2984020,343,0,0,35780
S,747,2988020,368,0,0,37954
S,748,2992020,357,0,0,42032
S,749,2996024,324,0,0,46268
S,750,3000024,317,0,0,50470
S,751,3004020,346,0,0,54764
S,752,3008020,372,0,0,58813
S,753,3012020,362,0,0,62978
S,754,3016020,332,0,0,1732
S,755,3020020,325,0,0,5996
S,756,3024024,353,0,0,10019
S,757,3028020,379,0,0,14228
S,758,3032020,370,0,0,16510
S,759,3036020,339,0,0,20734
S,760,3040020,331,0,0,24713
S,761,3044024,360,0,0,28935
S,762,3048024,386,0,0,33038
S,763,3052024,378,0,0,37463
S,764,3056020,347,0,0,41501
